trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.001, 'e': 0.9999995000000417}",25,0,-152.05984143325313,"{0: 17, 1: 3, 2: 0, 3: 2, 4: 3}",0
2,False,"{'a': 0.001, 'e': 0.9999980000006666}",20,0,-117.70963615125373,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
3,False,"{'a': 0.001, 'e': 0.999995500003375}",30,0,-156.8701847577694,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
4,False,"{'a': 0.001, 'e': 0.9999920000106667}",20,0,-85.15699913126566,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
5,False,"{'a': 0.001, 'e': 0.9999875000260416}",25,0,-103.90757696985845,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
6,False,"{'a': 0.001, 'e': 0.999982000054}",25,0,-179.6781527193789,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
7,False,"{'a': 0.001, 'e': 0.9999755001000415}",25,0,-118.54818067264871,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
8,False,"{'a': 0.001, 'e': 0.9999680001706663}",20,0,-64.62407090404052,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
9,False,"{'a': 0.001, 'e': 0.9999595002733742}",25,0,-68.63570992137359,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
10,False,"{'a': 0.001, 'e': 0.9999500004166653}",20,0,-195.94296251890884,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
11,False,"{'a': 0.001, 'e': 0.9999395006100392}",20,0,-98.39019268613038,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
12,False,"{'a': 0.001, 'e': 0.9999280008639958}",25,0,-118.53383953726079,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
13,False,"{'a': 0.001, 'e': 0.9999155011900349}",20,0,-35.79234529066516,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
14,False,"{'a': 0.001, 'e': 0.9999020016006562}",25,15,-6.939269466319768,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
15,False,"{'a': 0.001, 'e': 0.9998875021093592}",20,0,-75.22337234208545,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
16,False,"{'a': 0.001, 'e': 0.9998720027306434}",25,0,-136.21854465903715,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
17,False,"{'a': 0.001, 'e': 0.9998555034800082}",25,0,-222.74823049710176,"{0: 13, 1: 0, 2: 8, 3: 0, 4: 4}",0
18,False,"{'a': 0.001, 'e': 0.9998380043739528}",25,0,-116.33221953580447,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
19,False,"{'a': 0.001, 'e': 0.9998195054299763}",20,0,-206.6928648888727,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 4}",0
20,False,"{'a': 0.001, 'e': 0.9998000066665778}",25,0,-125.51041430383536,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
21,False,"{'a': 0.001, 'e': 0.9997795081032559}",30,0,-244.88604994583403,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 5}",0
22,False,"{'a': 0.001, 'e': 0.9997580097605092}",30,0,-187.39300199735027,"{0: 18, 1: 1, 2: 8, 3: 0, 4: 3}",0
23,False,"{'a': 0.001, 'e': 0.9997355116598361}",25,0,-118.76798490814191,"{0: 13, 1: 6, 2: 4, 3: 1, 4: 1}",0
24,False,"{'a': 0.001, 'e': 0.9997120138237345}",25,0,-83.08003154703829,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
25,False,"{'a': 0.001, 'e': 0.9996875162757026}",25,0,-82.48899186882238,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
26,False,"{'a': 0.001, 'e': 0.9996620190402377}",20,0,-67.44974934981092,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
27,False,"{'a': 0.001, 'e': 0.9996355221428369}",20,0,-48.373139661423984,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
28,False,"{'a': 0.001, 'e': 0.9996080256099974}",25,0,-126.9575753729369,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
29,False,"{'a': 0.001, 'e': 0.9995795294692156}",20,0,-44.88103054244556,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
30,False,"{'a': 0.001, 'e': 0.9995500337489875}",20,0,-56.67948231332098,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
31,False,"{'a': 0.001, 'e': 0.999519538478809}",20,0,-95.59024530381319,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
32,False,"{'a': 0.001, 'e': 0.9994880436891754}",25,0,-65.58862270313243,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
33,False,"{'a': 0.001, 'e': 0.9994555494115813}",20,0,-85.94050439687301,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
34,False,"{'a': 0.001, 'e': 0.9994220556785212}",20,0,-19.226552191448604,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
35,False,"{'a': 0.001, 'e': 0.9993875625234886}",20,0,-120.74893044625016,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
36,False,"{'a': 0.001, 'e': 0.9993520699809768}",20,0,-80.69727678922811,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
37,False,"{'a': 0.001, 'e': 0.9993155780864782}",20,0,-118.22109913678803,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
38,False,"{'a': 0.001, 'e': 0.9992780868764849}",20,8,-26.464796061621186,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
39,False,"{'a': 0.001, 'e': 0.999239596388488}",20,0,-9.416375507258538,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
40,False,"{'a': 0.001, 'e': 0.9992001066609779}",20,0,-61.83899651989218,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
41,False,"{'a': 0.001, 'e': 0.9991596177334445}",20,0,-68.45678017811584,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
42,False,"{'a': 0.001, 'e': 0.9991181296463766}",20,0,-150.28879082063926,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
43,False,"{'a': 0.001, 'e': 0.9990756424412622}",20,0,-160.53052359338687,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
44,False,"{'a': 0.001, 'e': 0.9990321561605888}",25,0,-121.8810835552076,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
45,False,"{'a': 0.001, 'e': 0.9989876708478425}",20,0,-19.45731942678143,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
46,False,"{'a': 0.001, 'e': 0.9989421865475084}",30,8,-152.25640605352152,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 2}",1
47,False,"{'a': 0.001, 'e': 0.9988957033050712}",30,0,-176.29773923664786,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
48,False,"{'a': 0.001, 'e': 0.9988482211670138}",20,0,-76.3705389727989,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
49,False,"{'a': 0.001, 'e': 0.9987997401808185}",20,0,-189.73693283798445,"{0: 7, 1: 3, 2: 6, 3: 2, 4: 2}",0
50,False,"{'a': 0.001, 'e': 0.9987502603949663}",20,0,-78.63756383079757,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
51,False,"{'a': 0.001, 'e': 0.9986997818589368}",30,0,-321.6272049901299,"{0: 12, 1: 4, 2: 6, 3: 3, 4: 5}",0
52,False,"{'a': 0.001, 'e': 0.9986483046232089}",30,0,-58.417451696207486,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
53,False,"{'a': 0.001, 'e': 0.9985958287392593}",25,0,-89.49903786596667,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
54,False,"{'a': 0.001, 'e': 0.9985423542595644}",20,0,-106.59593837689505,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
55,False,"{'a': 0.001, 'e': 0.9984878812375985}",25,0,-174.39951904931877,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 3}",0
56,False,"{'a': 0.001, 'e': 0.9984324097278344}",35,0,-128.78444179475252,"{0: 22, 1: 7, 2: 4, 3: 0, 4: 2}",0
57,False,"{'a': 0.001, 'e': 0.9983759397857438}",25,0,-82.99975072516003,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
58,False,"{'a': 0.001, 'e': 0.9983184714677966}",20,0,-104.44407601632905,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
59,False,"{'a': 0.001, 'e': 0.9982600048314613}",20,0,-218.5901880698028,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 4}",0
60,False,"{'a': 0.001, 'e': 0.9982005399352042}",20,7,-148.8844927427764,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 3}",1
61,False,"{'a': 0.001, 'e': 0.9981400768384904}",25,0,-147.16979570187397,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
62,False,"{'a': 0.001, 'e': 0.9980786156017829}",30,0,-202.6661589066788,"{0: 17, 1: 4, 2: 4, 3: 2, 4: 3}",0
63,False,"{'a': 0.001, 'e': 0.9980161562865429}",20,0,-139.1535747628694,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
64,False,"{'a': 0.001, 'e': 0.99795269895523}",30,0,-235.25738676581062,"{0: 18, 1: 1, 2: 5, 3: 2, 4: 4}",0
65,False,"{'a': 0.001, 'e': 0.9978882436713011}",25,0,-138.7874443977264,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
66,False,"{'a': 0.001, 'e': 0.9978227904992117}",30,0,-145.32328849503995,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
67,False,"{'a': 0.001, 'e': 0.9977563395044151}",25,0,-97.99696291301595,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
68,False,"{'a': 0.001, 'e': 0.9976888907533621}",30,0,-169.39577484885473,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
69,False,"{'a': 0.001, 'e': 0.9976204443135014}",20,0,-101.2693606830543,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
70,False,"{'a': 0.001, 'e': 0.9975510002532796}",20,0,-51.816504992300054,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
71,False,"{'a': 0.001, 'e': 0.9974805586421406}",25,4,-88.84744797836969,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 1}",1
72,False,"{'a': 0.001, 'e': 0.9974091195505261}",20,0,-87.22968921901774,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
73,False,"{'a': 0.001, 'e': 0.9973366830498752}",35,0,-147.6668983140812,"{0: 23, 1: 2, 2: 7, 3: 1, 4: 2}",0
74,False,"{'a': 0.001, 'e': 0.9972632492126244}",30,0,-78.62010521095011,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
75,False,"{'a': 0.001, 'e': 0.9971888181122075}",35,0,-92.17175178565489,"{0: 26, 1: 3, 2: 4, 3: 1, 4: 1}",0
76,False,"{'a': 0.001, 'e': 0.9971133898230555}",30,0,-88.55162983677761,"{0: 19, 1: 3, 2: 6, 3: 2, 4: 0}",0
77,False,"{'a': 0.001, 'e': 0.9970369644205967}",20,0,-95.26825761647284,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
78,False,"{'a': 0.001, 'e': 0.9969595419812568}",35,13,-68.67753059760354,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
79,False,"{'a': 0.001, 'e': 0.9968811225824579}",25,0,-173.47415755903864,"{0: 10, 1: 3, 2: 9, 3: 2, 4: 1}",0
80,False,"{'a': 0.001, 'e': 0.9968017063026194}",20,0,-80.43338045931787,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
81,False,"{'a': 0.001, 'e': 0.9967212932211577}",20,0,-174.7040520095875,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
82,False,"{'a': 0.001, 'e': 0.9966398834184859}",30,0,-247.9863743620937,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 5}",0
83,False,"{'a': 0.001, 'e': 0.9965574769760137}",20,0,-117.50515912544392,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
84,False,"{'a': 0.001, 'e': 0.9964740739761475}",20,0,-26.548810618618827,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
85,False,"{'a': 0.001, 'e': 0.9963896745022904}",20,0,-26.43884969104314,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
86,False,"{'a': 0.001, 'e': 0.996304278638842}",30,9,-46.60107008490899,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 1}",1
87,False,"{'a': 0.001, 'e': 0.9962178864711978}",30,0,-114.19003684945375,"{0: 17, 1: 6, 2: 6, 3: 0, 4: 1}",0
88,False,"{'a': 0.001, 'e': 0.9961304980857502}",25,0,-184.85787497418372,"{0: 12, 1: 6, 2: 3, 3: 1, 4: 3}",0
89,False,"{'a': 0.001, 'e': 0.9960421135698875}",20,0,-82.5924515118161,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
90,False,"{'a': 0.001, 'e': 0.9959527330119943}",20,0,-137.15893278621758,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
91,False,"{'a': 0.001, 'e': 0.9958623565014509}",25,0,-70.96877726395527,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
92,False,"{'a': 0.001, 'e': 0.9957709841286342}",20,0,-129.16503748319576,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
93,False,"{'a': 0.001, 'e': 0.9956786159849162}",35,0,-142.56012316982466,"{0: 26, 1: 2, 2: 4, 3: 0, 4: 3}",0
94,False,"{'a': 0.001, 'e': 0.9955852521626654}",25,0,-195.460294554749,"{0: 13, 1: 4, 2: 3, 3: 2, 4: 3}",0
95,False,"{'a': 0.001, 'e': 0.9954908927552453}",20,0,-167.49376031851685,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
96,False,"{'a': 0.001, 'e': 0.9953955378570153}",20,0,-76.78816181556728,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
97,False,"{'a': 0.001, 'e': 0.9952991875633305}",25,0,-26.184255342411255,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
98,False,"{'a': 0.001, 'e': 0.995201841970541}",25,0,-73.70156288568138,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
99,False,"{'a': 0.001, 'e': 0.9951035011759926}",25,0,-225.58422723619492,"{0: 12, 1: 2, 2: 5, 3: 3, 4: 3}",0
100,False,"{'a': 0.001, 'e': 0.9950041652780258}",30,0,-205.15228951556017,"{0: 17, 1: 2, 2: 5, 3: 4, 4: 2}",0
101,False,"{'a': 0.001, 'e': 0.9949038343759766}",25,0,-165.85599671251776,"{0: 11, 1: 3, 2: 8, 3: 2, 4: 1}",0
102,False,"{'a': 0.001, 'e': 0.994802508570176}",25,0,-93.76863478044216,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
103,False,"{'a': 0.001, 'e': 0.9947001879619498}",30,0,-111.70389751167825,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
104,False,"{'a': 0.001, 'e': 0.9945968726536185}",20,0,-115.36994139520452,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
105,False,"{'a': 0.001, 'e': 0.9944925627484974}",30,0,-275.8585137079423,"{0: 11, 1: 4, 2: 9, 3: 3, 4: 3}",0
106,False,"{'a': 0.001, 'e': 0.9943872583508965}",20,0,-293.6504007800251,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 6}",0
107,False,"{'a': 0.001, 'e': 0.9942809595661201}",25,0,-169.57285016413536,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
108,False,"{'a': 0.001, 'e': 0.9941736665004669}",30,0,-161.3662286089606,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
109,False,"{'a': 0.001, 'e': 0.9940653792612301}",35,0,-123.772729528779,"{0: 26, 1: 2, 2: 4, 3: 1, 4: 2}",0
110,False,"{'a': 0.001, 'e': 0.9939560979566968}",20,0,-41.97517805829479,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
111,False,"{'a': 0.001, 'e': 0.9938458226961485}",25,0,-136.2197409527932,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
112,False,"{'a': 0.001, 'e': 0.9937345535898603}",20,14,2.489973681702645,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.001, 'e': 0.9936222907491012}",25,0,-44.2249671639873,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
114,False,"{'a': 0.001, 'e': 0.9935090342861342}",20,0,-95.81337928070492,"{0: 11, 1: 3, 2: 3, 3: 3, 4: 0}",0
115,False,"{'a': 0.001, 'e': 0.9933947843142158}",20,0,-140.09538501550443,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
116,False,"{'a': 0.001, 'e': 0.9932795409475959}",20,0,-126.32802837075843,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
117,False,"{'a': 0.001, 'e': 0.9931633043015177}",25,0,-91.27247809467005,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
118,False,"{'a': 0.001, 'e': 0.993046074492218}",20,0,-36.32279159028333,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
119,False,"{'a': 0.001, 'e': 0.9929278516369265}",20,0,-113.03669293476966,"{0: 12, 1: 3, 2: 1, 3: 3, 4: 1}",0
120,False,"{'a': 0.001, 'e': 0.9928086358538663}",25,0,-171.08256418265944,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
121,False,"{'a': 0.001, 'e': 0.9926884272622528}",30,0,-147.00431752548712,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
122,False,"{'a': 0.001, 'e': 0.9925672259822949}",25,0,-165.96628398695412,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
123,False,"{'a': 0.001, 'e': 0.9924450321351935}",30,0,-263.8138590969763,"{0: 14, 1: 4, 2: 6, 3: 2, 4: 4}",0
124,False,"{'a': 0.001, 'e': 0.9923218458431429}",30,0,-193.6894752842622,"{0: 13, 1: 6, 2: 8, 3: 1, 4: 2}",0
125,False,"{'a': 0.001, 'e': 0.992197667229329}",30,0,-182.67366285819114,"{0: 16, 1: 3, 2: 7, 3: 2, 4: 2}",0
126,False,"{'a': 0.001, 'e': 0.9920724964179307}",20,0,-54.71470443980562,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
127,False,"{'a': 0.001, 'e': 0.9919463335341185}",20,0,-68.39079528205636,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
128,False,"{'a': 0.001, 'e': 0.9918191787040556}",20,0,-97.23707036133091,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
129,False,"{'a': 0.001, 'e': 0.9916910320548965}",20,0,-77.54391704069411,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
130,False,"{'a': 0.001, 'e': 0.9915618937147881}",30,0,-102.2534397484773,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
131,False,"{'a': 0.001, 'e': 0.9914317638128685}",20,0,-114.02102414724311,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
132,False,"{'a': 0.001, 'e': 0.9913006424792677}",30,0,-100.7357975236546,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
133,False,"{'a': 0.001, 'e': 0.9911685298451072}",30,0,-290.4209815515739,"{0: 14, 1: 1, 2: 9, 3: 1, 4: 5}",0
134,False,"{'a': 0.001, 'e': 0.9910354260424993}",20,0,-34.736365816006945,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
135,False,"{'a': 0.001, 'e': 0.9909013312045479}",25,2,-66.08140141606832,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 0}",1
136,False,"{'a': 0.001, 'e': 0.990766245465348}",25,0,-94.21506110843879,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
137,False,"{'a': 0.001, 'e': 0.9906301689599851}",25,0,-107.79268911717075,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
138,False,"{'a': 0.001, 'e': 0.9904931018245359}",25,0,-110.2935529641409,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
139,False,"{'a': 0.001, 'e': 0.9903550441960673}",20,0,-126.55368856606658,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
140,False,"{'a': 0.001, 'e': 0.9902159962126371}",30,0,-122.04346502112652,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
141,False,"{'a': 0.001, 'e': 0.9900759580132933}",25,0,-58.043446793594256,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
142,False,"{'a': 0.001, 'e': 0.9899349297380738}",20,0,-110.87380093118524,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
143,False,"{'a': 0.001, 'e': 0.9897929115280072}",20,0,-138.37370007501906,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
144,False,"{'a': 0.001, 'e': 0.9896499035251115}",20,0,-117.10928813154018,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
145,False,"{'a': 0.001, 'e': 0.9895059058723947}",20,0,-99.31430078549045,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
146,False,"{'a': 0.001, 'e': 0.9893609187138546}",20,0,-68.76166448411665,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
147,False,"{'a': 0.001, 'e': 0.9892149421944781}",20,0,-63.200080069369264,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
148,False,"{'a': 0.001, 'e': 0.989067976460242}",25,0,-126.37544965009846,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
149,False,"{'a': 0.001, 'e': 0.9889200216581118}",20,0,-143.81991623199016,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
150,False,"{'a': 0.001, 'e': 0.9887710779360422}",25,0,-47.897200766563266,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
151,False,"{'a': 0.001, 'e': 0.9886211454429773}",20,0,-96.5492162918529,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
152,False,"{'a': 0.001, 'e': 0.9884702243288492}",25,0,-111.5008616510163,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
153,False,"{'a': 0.001, 'e': 0.9883183147445792}",20,0,-123.13744038401884,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
154,False,"{'a': 0.001, 'e': 0.9881654168420767}",20,0,-165.8878218630801,"{0: 7, 1: 3, 2: 6, 3: 3, 4: 1}",0
155,False,"{'a': 0.001, 'e': 0.9880115307742399}",30,11,-142.89158696987468,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 2}",1
156,False,"{'a': 0.001, 'e': 0.9878566566949545}",20,0,-193.1521277764274,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
157,False,"{'a': 0.001, 'e': 0.9877007947590948}",20,1,-65.46693328869586,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
158,False,"{'a': 0.001, 'e': 0.9875439451225226}",20,5,-32.53374320799937,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
159,False,"{'a': 0.001, 'e': 0.9873861079420876}",20,0,-147.6294645607843,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
160,False,"{'a': 0.001, 'e': 0.9872272833756269}",30,0,-176.52675768378722,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
161,False,"{'a': 0.001, 'e': 0.9870674715819652}",25,0,-92.53556484190872,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
162,False,"{'a': 0.001, 'e': 0.986906672720914}",20,0,-208.38819017542085,"{0: 9, 1: 4, 2: 2, 3: 1, 4: 4}",0
163,False,"{'a': 0.001, 'e': 0.9867448869532726}",25,0,-89.20601569939308,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
164,False,"{'a': 0.001, 'e': 0.9865821144408262}",25,0,-145.6157202171193,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
165,False,"{'a': 0.001, 'e': 0.9864183553463477}",20,0,-95.70534148083517,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
166,False,"{'a': 0.001, 'e': 0.986253609833596}",20,0,-73.16038743915534,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
167,False,"{'a': 0.001, 'e': 0.9860878780673167}",25,0,-208.6906567235199,"{0: 10, 1: 6, 2: 5, 3: 1, 4: 3}",0
168,False,"{'a': 0.001, 'e': 0.9859211602132415}",20,0,-147.57668647968276,"{0: 8, 1: 7, 2: 2, 3: 1, 4: 2}",0
169,False,"{'a': 0.001, 'e': 0.9857534564380882}",25,0,-100.86872633127014,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
170,False,"{'a': 0.001, 'e': 0.9855847669095608}",20,0,-83.51754933609978,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
171,False,"{'a': 0.001, 'e': 0.9854150917963483}",20,0,-257.1577453575919,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 6}",0
172,False,"{'a': 0.001, 'e': 0.9852444312681263}",30,0,-148.55258208853093,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
173,False,"{'a': 0.001, 'e': 0.9850727854955552}",30,0,-152.1222305098116,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
174,False,"{'a': 0.001, 'e': 0.9849001546502806}",25,0,-132.63808723259325,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",1
175,False,"{'a': 0.001, 'e': 0.9847265389049334}",20,7,-86.43461039444325,"{0: 6, 1: 1, 2: 5, 3: 0, 4: 1}",1
176,False,"{'a': 0.001, 'e': 0.9845519384331295}",30,0,-200.48403134357804,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
177,False,"{'a': 0.001, 'e': 0.984376353409469}",30,0,-155.49026667510702,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
178,False,"{'a': 0.001, 'e': 0.9841997840095373}",25,0,-101.78801088354226,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
179,False,"{'a': 0.001, 'e': 0.9840222304099036}",25,0,-169.6277884108135,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
180,False,"{'a': 0.001, 'e': 0.9838436927881214}",35,0,-200.74417063431383,"{0: 23, 1: 2, 2: 5, 3: 2, 4: 3}",0
181,False,"{'a': 0.001, 'e': 0.9836641713227284}",25,0,-127.75240309294655,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
182,False,"{'a': 0.001, 'e': 0.9834836661932461}",20,1,-82.86756253452083,"{0: 13, 1: 0, 2: 2, 3: 4, 4: 0}",1
183,False,"{'a': 0.001, 'e': 0.9833021775801796}",20,0,-96.22460272952343,"{0: 10, 1: 4, 2: 3, 3: 3, 4: 0}",0
184,False,"{'a': 0.001, 'e': 0.9831197056650174}",20,0,-33.226064857526794,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
